id,utc_date,white,black,white_elo,black_elo,opening,cp_10,cp_11,cp_12,cp_13,cp_14,avg_opening_cp
1001,2015.05.31,tarasss,vitalijgoldmann,1530,1804,"King's Gambit Accepted, Modern Defense",-153,-129,-205,-221,-237,-189.0
1002,2015.05.31,toumai,katehon,1511,1553,Mieses Opening,-96,-56,-47,-40,-37,-55.2
1003,2015.05.31,Batgirl,Anoonymous,1677,1761,Indian Game: Reversed Chigorin Defense,-138,-137,-122,-90,-37,-104.8
1004,2015.05.31,fajta,Gibrichess,1601,1594,Philidor Defense #2,107,145,229,117,95,138.6
1005,2015.05.31,Cornedauroch,coolmcs,1594,1744,King's Gambit,53,55,45,30,117,60.0
1006,2015.05.31,rockyy,Gilitrutt,1500,1893,Sicilian Defense: Open #3,-93,-83,-128,-126,-146,-115.2
1007,2015.05.31,Alkaid,daccio,1349,1705,Sicilian Defense: McDonnell Attack,-224,-181,-497,-608,-636,-429.2
1008,2015.05.31,ztony,SNFSNF,1161,1265,Philidor Defense,457,-62,-56,197,121,131.4
1009,2015.05.31,BobLoblawsLawBlog,japastor,1391,1307,Bishop's Opening: Berlin Defense,103,21,21,-415,-436,-141.2
1010,2015.05.31,sagenwald,JGreen,1557,1518,Indian Game,-59,-100,1,-89,-154,-80.2
1011,2015.05.31,mamandus,ragobert,2002,1184,Queen's Pawn Game,554,596,661,559,625,599.0
1012,2015.05.31,chopin87,PijanaMysz,1637,1799,Sicilian Defense: Smith-Morra Gambit,499,495,469,518,504,497.0
1013,2015.05.31,Lagatima,gurb,998,1603,Sicilian Defense: Bowdler Attack,-633,-818,-819,-1054,-1132,-891.2
1014,2015.05.31,Romoda,levtraru,2130,2173,Sicilian Defense: Delayed Alapin Variation,30,-10,8,8,7,8.6
1015,2015.05.31,Parris4iv,pdefra01,1500,1295,Vienna Game: Falkbeer Variation,21,70,130,-128,-122,-5.8
1016,2015.05.31,Pichiculin,kkie,2014,1910,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",29,20,484,-6,-15,102.4
1017,2015.05.31,tnan123,youpalinda,1504,1513,Scandinavian Defense: Main Line,-16,-16,-25,-13,167,19.4
1018,2015.05.31,Alrrash,OldRich,1871,1903,Hungarian Opening: Indian Defense,130,128,127,43,25,90.6
1019,2015.05.31,AreUkidding,haader,1223,1249,Queen's Gambit Refused: Marshall Defense,281,271,202,351,599,340.8
1020,2015.05.31,MANDRILL215,prp,1477,1603,Sicilian Defense: Smith-Morra Gambit #2,-202,-308,-504,-462,-299,-355.0
1021,2015.05.31,kose-nanat-x,supersacco,1429,1401,Queen's Gambit Refused: Marshall Defense,-79,-24,-83,-21,419,42.4
1022,2015.05.31,KmPeon,jalalshajiei,1576,1658,Sicilian Defense: Loewenthal Variation,-30,-133,-87,-43,-70,-72.6
1023,2015.05.31,unpapax,giribet72,1822,1778,Russian Game: Modern Attack,47,37,9,-130,-136,-34.6
1024,2015.05.31,Snowden,peterrock,1373,1559,"King's Indian Defense: Normal Variation, Rare Defenses",119,130,92,75,-158,51.6
1025,2015.05.31,Zoon,controlc,808,1118,Bishop's Opening,-120,35,-6,-2,-23,-23.2
1026,2015.05.31,poutrelle,yournightmare,1407,1706,Nimzowitsch Defense: Kennedy Variation,361,628,665,662,624,588.0
1027,2015.05.31,stefantelefan,YOANNAS,1201,1198,Center Game #2,-457,-475,-441,-661,-928,-592.4
1028,2015.05.31,regulus-eclipse,Singularitus,2147,1801,French Defense: Exchange Variation,5,5,4,40,37,18.2
1029,2015.05.31,damonachey,jfn,1653,1627,Scandinavian Defense: Modern Variation #2,233,255,268,296,295,269.4
1030,2015.05.31,javiermatos,donatello9,1520,1695,Sicilian Defense,-18,-34,-144,-86,-52,-66.8
1031,2015.05.31,MogensDenmark,alevleo,1652,1217,"King's Gambit Accepted, Mason-Keres Gambit",452,390,316,344,611,422.6
1032,2015.05.31,capacha,tropik,1977,1853,Sicilian Defense: Scheveningen Variation,52,25,10,59,141,57.4
1033,2015.05.31,shamalamadingdong,Flaneur,1891,2030,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,-51,-202,-204,-167,-162,-157.2
1034,2015.05.31,pepeg,nebojjsa,1736,1805,Indian Game,48,55,151,238,97,117.8
1035,2015.05.31,Superboy,haHAHAhaHA1,2299,2073,French Defense: Rubinstein Variation,12,-4,11,132,176,65.4
1036,2015.05.31,zygc,forestx,1553,1848,Nimzo-Indian Defense,-186,-103,-143,-191,-94,-143.4
1037,2015.05.31,shinobinobushi,JoaquinPelle,1400,1370,Four Knights Game: Ranken Variation,37,160,168,195,29,117.8
1038,2015.05.31,divinorum,pars67,1132,1827,Ponziani Opening: Jaenisch Counterattack,-129,-223,-103,-107,-100,-132.4
1039,2015.05.31,Olamesa,randommoron,1981,1927,Scandinavian Defense: Mieses-Kotroc Variation,-415,-502,-288,-225,-306,-347.2
1040,2015.05.31,Ilkka,MessyMan,1857,2139,Sicilian Defense: Open #2,24,-31,-2,-12,189,33.6
1041,2015.05.31,metsi,Mejentyrty,1912,1853,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation",4,3,-53,7,119,16.0
1042,2015.05.31,odespaigneg,paleta,1662,1731,Dutch Defense,14,20,-4,29,84,28.6
1043,2015.05.31,cptmajormajor,ligthcris,1866,1716,Old Benoni Defense,71,57,167,185,304,156.8
1044,2015.05.31,joeste,Adressate,1218,1188,Italian Game,150,374,393,694,697,461.6
1045,2015.05.31,alienb,JasonVoorhees,2075,2108,Sicilian Defense: Bowdler Attack,-430,-412,-538,-541,-610,-506.2
1046,2015.05.31,mpomar,NoJoke,1989,1935,"Alekhine Defense: Modern Variation, Larsen Variation",-33,-84,-23,14,15,-22.2
1047,2015.05.31,Tuma,red_eagle,1735,1781,Old Indian Defense,127,126,126,70,11,92.0
1048,2015.05.31,druu,lancerisimo,2075,2069,"King's Indian Defense: Normal Variation, King's Knight Variation",37,34,34,30,14,29.8
1049,2015.05.31,GandalfTheTW,knives,1759,1728,French Defense: Exchange Variation,19,13,30,34,0,19.2
1050,2015.05.31,DeepInsideYou,das14,1928,1883,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",16,50,60,159,-2,56.6
1051,2015.05.31,ECCACAC,estrellatus,1655,1224,London System,585,597,636,515,479,562.4
1052,2015.05.31,hyt5t,spacecowboy,1281,1364,Caro-Kann Defense: Panov Attack #2,730,530,730,788,966,748.8
1053,2015.05.31,Kirales,kives,1682,1653,Sicilian Defense: Closed,-86,-83,-148,-244,-206,-153.4
1054,2015.05.31,bigboytanlydong,ulpiano3005,1552,1665,Nimzowitsch Defense: Franco-Nimzowitsch Variation,205,147,212,273,284,224.2
1055,2015.05.31,ziga-zaga,Andriano_Ch,1316,1449,Philidor Defense #2,21,31,34,17,-17,17.2
1056,2015.05.31,obrac,pepperoni,1517,1587,Scandinavian Defense,47,-51,16,71,30,22.6
1057,2015.05.31,scacchismo,Airon8,1336,1718,Queen's Gambit Declined: 4.Bg5 Be7,22,29,36,32,-17,20.4
1058,2015.05.31,x_dmb,Colossus07,1466,1587,French Defense: Steinitz Attack,12,10,-14,4,498,102.0
1059,2015.05.31,OvercoME,grasshopper,1682,1611,Queen's Pawn,51,73,116,71,67,75.6
1060,2015.05.31,THEROCK11555,Panak,1264,1247,Philidor Defense: Exchange Variation #3,107,110,541,504,585,369.4
1061,2015.05.31,Spoturnovsky,Stupe11,1997,1568,Old Benoni Defense,187,88,511,318,411,303.0
1062,2015.05.31,onetwoonetwo,NMgornys,1992,1889,Hungarian Opening: Reversed Alekhine,-1,0,-112,-105,-224,-88.4
1063,2015.05.31,Noob4fer,kasa,1395,1544,"English Opening: King's English Variation, Reversed Sicilian",27,39,-88,-254,-496,-154.4
1064,2015.05.31,vanzan,cartgolf1,1872,1595,Sicilian Defense: Snyder Variation,-13,-20,-108,-81,-137,-71.8
1065,2015.05.31,kingspwn,indian_heat,1500,1852,French Defense: Exchange Variation,13,18,33,26,34,24.8
1066,2015.05.31,steviechess,corgon,1356,1332,Slav Defense #3,-37,-253,-238,-250,-438,-243.2
1067,2015.05.31,feng,Luminosity,1482,1832,Zukertort Opening: Slav Invitation,-7,-32,-46,-65,-93,-48.6
1068,2015.05.31,Kingscrusher-YouTube,steve_mcqueen,2201,2092,"Caro-Kann Defense: Classical Variation, Lobron System",37,32,26,-10,-15,14.0
1069,2015.05.31,scandalgod,NattePruim,2099,1943,Modern Defense: Averbakh Variation,227,331,133,121,138,190.0
1070,2015.05.31,chess-power,Equimizer,2001,1953,"Caro-Kann Defense: Panov Attack, Modern Defense",-44,-40,-40,-55,-83,-52.4
1071,2015.05.31,HHUK,darktangent,1760,1726,Van't Kruijs Opening,-129,16,12,-11,-37,-29.8
1072,2015.05.31,knightf5,pawncount,1734,1595,"King's Gambit Accepted, MacLeod Defense",156,84,105,213,193,150.2
1073,2015.05.31,hacialolejos,macr000,1762,1924,Benoni Defense: Hromadka System,32,74,178,192,192,133.6
1074,2015.05.31,haader,AreUkidding,1237,1247,Pirc Defense: Roscher Gambit,-56,-174,-219,-92,-65,-121.2
1075,2015.05.31,Vitamin69,Vasyaka,1901,1895,Queen's Gambit Declined: Exchange Variation,254,263,276,357,254,280.8
1076,2015.05.31,jiHymas,Ghanji,1738,1700,"Dutch Defense: Ilyin-Zhenevsky, Winter Variation",256,273,264,422,454,333.8
1077,2015.05.31,randommoron,Olamesa,1940,1960,Horwitz Defense,228,250,251,196,191,223.2
1078,2015.05.31,EmeraldLightning,Solidworks,1009,1735,Van't Kruijs Opening,-198,-186,-199,-323,-585,-298.2
1079,2015.05.31,RSerpaPuzzles,Shajinator,2064,1300,"Englund Gambit Declined, Reversed French",135,304,239,210,247,227.0
1080,2015.05.31,IsraelAlcaraz,jupiter4100,1492,1618,Van't Kruijs Opening,11,6,-16,-14,-93,-21.2
1081,2015.05.31,jaskolek,Mkwawa,1600,1782,Pirc Defense #4,-93,-77,-2,-17,-18,-41.4
1082,2015.05.31,MilanRikalovic,emmanuelroldan95,1889,1423,Sicilian Defense: McDonnell Attack,89,220,608,695,887,499.8
1083,2015.05.31,Crazy4you,pana55,1721,1760,Sicilian Defense: Prins Variation,57,67,88,74,69,71.0
1084,2015.05.31,szrob,dylandog,1469,1442,Sicilian Defense: Alapin Variation,58,53,74,162,504,170.2
1085,2015.05.31,alayouni,cittavecchia,1650,1598,Philidor Defense #3,29,-179,-172,-229,-219,-154.0
1086,2015.05.31,Hyperr,Agento007,1185,1602,Philidor Defense #2,-147,-145,-172,-148,-195,-161.4
1087,2015.05.31,pablo0416,GabrielVinicios,1201,1264,French Defense: Knight Variation,-62,-54,397,447,593,264.2
1088,2015.05.31,mazapandelarosa,Orko,1293,1112,Robatsch (Modern) Defense,-210,-219,-269,-215,-219,-226.4
1089,2015.05.31,BobNoto,NMgornys,1904,1880,"Englund Gambit Declined, Reversed Krebs",-39,-46,-19,-25,-31,-32.0
1090,2015.05.31,dobelner,hanyweh,1262,1445,Van't Kruijs Opening,30,278,-326,-334,151,-40.2
1091,2015.05.31,ragobert,ECCACAC,1184,1680,Nimzo-Larsen Attack,212,135,188,334,352,244.2
1092,2015.05.31,satoshi,ligthcris,1840,1733,Modern Defense,-64,45,134,242,301,131.6
1093,2015.05.31,steinar,elgavi,1610,1541,Vienna Game: Anderssen Defense,619,752,890,927,1028,843.2
1094,2015.05.31,Goliardo87,t646ca,1256,1244,Philidor Defense #2,-19,3,-2,-37,91,7.2
1095,2015.05.31,mica_s,horoz,1533,1539,Slav Defense,-17,1,211,127,127,89.8
1096,2015.05.31,jdefreitas,Ilkka,2113,1853,Scotch Game #3,8,-13,8,6,441,90.0
1097,2015.05.31,mamandus,MessyMan,2003,2143,Old Benoni Defense,66,60,139,80,-75,54.0
1098,2015.05.31,tokh,wibe,1767,1615,Indian Game: Tartakower Attack,126,150,30,134,274,142.8
1099,2015.05.31,Stirlingist,masters,1446,1588,Queen's Gambit Declined,14,27,20,34,-22,14.6
1100,2015.05.31,Superboy,Metamorfos,2304,2407,Modern Defense: Standard Defense,183,267,377,406,402,327.0
1101,2015.05.31,OldRich,Alrrash,1913,1861,Van't Kruijs Opening,151,141,208,195,162,171.4
1102,2015.05.31,pachegambit,Rauktol,1450,1464,Bird Opening,223,439,1055,1076,1082,775.0
1103,2015.05.31,Jankarla,AlexIP,1763,1285,Caro-Kann Defense: Hillbilly Attack,150,166,358,340,251,253.0
1104,2015.05.31,haHAHAhaHA1,spieleRRRrrr,2068,1826,Modern Defense,-37,-19,-27,-71,-77,-46.2
1105,2015.05.31,laboule,MahaRamana,1558,1523,Slav Defense,84,143,262,254,227,194.0
1106,2015.05.31,davelawr,Sceccu62,1438,1528,"King's Gambit Declined, Queen's Knight Defense",125,54,29,4,3,43.0
1107,2015.05.31,ybrian,screamingsausage,1707,1649,Italian Game,13,373,381,386,351,300.8
1108,2015.05.31,louisrobert,BlastMastr,1704,1199,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",66,20,50,124,106,73.2
1109,2015.05.31,jjmoney123,toonytoon72,1629,1669,Sicilian Defense: Bowdler Attack,-971,-966,-1010,-1024,-984,-991.0
1110,2015.05.31,Antiopa,royceroy,1634,1751,Sicilian Defense: Wing Gambit,-2,-22,-18,-104,-162,-61.6
1111,2015.05.31,regulus-eclipse,wayward,2150,1443,"Queen's Gambit Refused: Baltic Defense, Pseudo-Slav",100,114,201,187,245,169.4
1112,2015.05.31,joriszisfrazzled,AScale,1369,1338,King's Gambit,263,278,311,359,351,312.4
1113,2015.05.31,Singularitus,rockyy,1798,1962,Italian Game: Deutz Gambit,440,663,490,347,342,456.4
1114,2015.05.31,couragecowardog,cuprite,1562,1364,Slav Defense #2,291,267,304,300,332,298.8
1115,2015.05.31,daniel8590,fitoGM,1526,1552,Queen's Gambit Refused: Marshall Defense,49,-17,0,-113,20,-12.2
1116,2015.05.31,Spasovica,olybrius,1604,1854,Queen's Gambit Refused: Albin Countergambit,44,67,22,-47,-78,1.6
1117,2015.05.31,mujin,krazytayl,1687,1776,"Sicilian Defense: Kan Variation, Knight Variation",32,14,38,30,-226,-22.4
1118,2015.05.31,core_one,PijanaMysz,1695,1806,Sicilian Defense #2,23,28,0,-16,136,34.2
1119,2015.05.31,Gilitrutt,jfn,1879,1655,Bird Opening: Dutch Variation,-307,-404,-246,-518,-604,-415.8
1120,2015.05.31,das14,DeepInsideYou,1895,1917,Sicilian Defense: Closed Variation,70,127,117,123,176,122.6
1121,2015.05.31,dimp,vadlis,1529,1458,Queen's Pawn Game: Colle System,-30,-530,-535,-538,-544,-435.4
1122,2015.05.31,Uchiha2Kaneki,josemacbez6,1584,1708,Sicilian Defense: Closed Variation,192,209,315,312,615,328.6
1123,2015.05.31,Ragnarook,jeffmac,1283,1306,Bird Opening,-13,11,8,-57,-172,-44.6
1124,2015.05.31,elcordobes,hegel,1528,1632,Modern Defense,33,28,39,28,11,27.8
1125,2015.05.31,jwchess,Deuce,1449,1483,Rat Defense: Antal Defense,13,5,783,776,783,472.0
1126,2015.05.31,chopin87,poutrelle,1630,1403,Old Benoni Defense #2,454,412,377,597,631,494.2
1127,2015.05.31,Pantzes,fr0sty,1372,1115,King's Pawn Game: Napoleon Attack,185,247,288,127,181,205.6
1128,2015.05.31,Nadcel,elos63,1929,1989,"Benoni Defense: Four Pawns Attack, Main Line",0,-20,12,75,-42,5.0
1129,2015.05.31,pifischer,RogerAngell,2104,2124,"Nimzo-Indian Defense: Classical Variation, Noa Variation",-88,-83,-356,-373,-473,-274.6
1130,2015.05.31,knightf5,Spoturnovsky,1742,1999,French Defense: Classical Variation,67,77,82,-62,-91,14.6
1131,2015.05.31,xSilverBulletx,woodywoodpecker,1575,1862,Sicilian Defense: Smith-Morra Gambit Deferred,-198,-226,-233,-168,-286,-222.2
1132,2015.05.31,Cheesecake00,themarschall,1528,1538,"Benko Gambit Accepted, Fully Accepted Variation",136,122,100,82,-18,84.4
1133,2015.05.31,aioyuo,VEGETAL,1785,1786,"King's Gambit Accepted, King's Knight Gambit",162,402,28,41,120,150.6
1134,2015.05.31,amurushkin,optional,1731,1703,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",129,114,64,102,131,108.0
1135,2015.05.31,Rafael_Federer,taka6s6,1444,1459,King's Knight Opening,454,510,662,620,652,579.6
1136,2015.05.31,Terramonko,Toni_Kosova,1578,1717,Italian Game: Anti-Fried Liver Defense,378,442,459,424,417,424.0
1137,2015.05.31,JasonVoorhees,alienb,2117,2065,Robatsch (Modern) Defense,334,338,331,319,346,333.6
1138,2015.05.31,Ilkka,HHUK,1849,1771,French Defense: Knight Variation,170,184,133,294,-48,146.6
1139,2015.05.31,OvercoME,Equimizer,1692,1942,Owen Defense,36,21,5,21,23,21.2
1140,2015.05.31,jdefreitas,chess-power,2117,2012,Sicilian Defense,0,-16,-169,-170,-45,-80.0
1141,2015.05.31,theNb4,Pedro1924,1300,1753,Philidor Defense #4,-310,-172,-176,-163,-144,-193.0
1142,2015.05.31,TheGreatSolar,anat_68,1578,1833,Queen's Gambit Declined: Three Knights Variation,108,117,153,102,-102,75.6
1143,2015.05.31,Artioucha,dragqueen,2028,1500,Italian Game: Scotch Gambit Declined,95,85,124,123,206,126.6
1144,2015.05.31,faizaaya,abhay101,1381,1599,"Sicilian Defense: Four Knights Variation, Exchange Variation",-37,-31,-187,-149,-156,-112.0
1145,2015.05.31,horakhsh,giupeppinox,1540,1401,Sicilian Defense: Kan Variation,-22,-10,5,1,-17,-8.6
1146,2015.05.31,supermagia,EL_MAGO,1809,1799,Queen's Pawn Game: Anti-Torre,316,324,453,454,484,406.2
1147,2015.05.31,zoloquoki,benly,1209,1113,Nimzo-Larsen Attack: Classical Variation,227,212,284,347,646,343.2
1148,2015.05.31,pawncount,grasshopper,1587,1601,Owen Defense,215,208,234,141,76,174.8
1149,2015.05.31,toonytoon72,jjmoney123,1678,1564,Sicilian Defense: Alapin Variation,397,389,490,478,561,463.0
1150,2015.05.31,Parris4iv,pdefra01,1490,1307,Three Knights Opening: Winawer Defense,384,102,404,397,445,346.4
1151,2015.05.31,Metamorfos,Superboy,2391,2317,"Sicilian Defense: Sozin Attack, Leonhardt Variation",-3,22,22,9,27,15.4
1152,2015.05.31,corgon,BlackSheeep,1344,1621,Queen's Gambit Accepted: Gunsberg Defense,490,422,425,388,387,422.4
1153,2015.05.31,Luminosity,steve_mcqueen,1835,2083,Caro-Kann Defense: Classical Variation,8,-2,-15,-8,-10,-5.4
1154,2015.05.31,lordhacker86,ArKen,1758,1680,"King's Gambit Accepted, Cunningham Defense",109,128,126,130,31,104.8
1155,2015.05.31,feng,GandalfTheTW,1479,1747,Scandinavian Defense: Blackburne-Kloosterboer Gambit,-37,-15,-106,-48,-55,-52.2
1156,2015.05.31,Pablofq,mattbro,1500,1381,Queen's Gambit Declined,34,55,62,154,31,67.2
1157,2015.05.31,knives,Kingscrusher-YouTube,1742,2210,Queen's Gambit Refused: Albin Countergambit,-300,-298,-362,-365,-463,-357.6
1158,2015.05.31,Anoonymous,Alrrash,1756,1874,French Defense: Knight Variation,-7,21,27,99,15,31.0
1159,2015.05.31,valik123,mirumen,1568,1608,Center Game: Berger Variation,-351,-105,-381,-511,-620,-393.6
1160,2015.05.31,peterrock,Unforget,1565,1234,Nimzowitsch Defense: Pseudo-Spanish Variation,139,323,214,317,323,263.2
1161,2015.05.31,Olamesa,randommoron,1977,1929,Modern Defense,49,66,10,132,100,71.4
1162,2015.05.31,mihailosvk,mesti,1256,1367,Englund Gambit Complex Declined,72,59,36,15,-25,31.4
1163,2015.05.31,sr1340,SebPlaul,1546,1695,Modern Defense,-138,-176,-134,-165,-310,-184.6
1164,2015.05.31,sazatol,Drugon,1815,1860,Queen's Gambit Declined,88,84,87,155,148,112.4
1165,2015.05.31,spyoanna,rmano,1377,1567,King's Pawn Game: Macleod Attack,73,111,197,220,175,155.2
1166,2015.05.31,aapp11,jcph,1723,1679,Philidor Defense,88,75,74,50,59,69.2
1167,2015.05.31,steviechess,RealDuck,1342,1419,Semi-Slav Defense,845,696,640,664,693,707.6
1168,2015.05.31,vdoma,Koji,2013,1981,"Sicilian Defense: Canal Attack, Main Line",49,253,284,308,519,282.6
1169,2015.05.31,doitnow,epeyaaak,1625,2014,French Defense: Knight Variation,29,22,18,46,-193,-15.6
1170,2015.05.31,bysyto,Separ,2051,1583,Russian Game: Three Knights Game,515,500,192,156,145,301.6
1171,2015.05.31,Archange2010,DEKOONING,1630,1764,Queen's Gambit Declined: Traditional Variation,73,65,151,166,393,169.6
1172,2015.05.31,Nahuel91,Brunone,1473,1499,Queen's Pawn Game: Franco-Sicilian Defense,-34,26,19,15,-15,2.2
1173,2015.05.31,kikin51,Faleh,1588,1690,Italian Game: Schilling-Kostic Gambit,112,180,288,300,352,246.4
1174,2015.05.31,cptmajormajor,RSerpaPuzzles,1836,2065,Slav Defense: Alekhine Variation,173,305,256,219,-347,121.2
1175,2015.05.31,jccplayer12,Ramirez22,1393,1555,"King's Gambit Accepted, Fischer Defense",284,301,394,403,518,380.0
1176,2015.05.31,chodevant,raulin,1631,1823,"St. George Defense: New St. George, Three Pawn Attack",-4,29,28,36,25,22.8
1177,2015.05.31,nasov,arshavin07,1347,1498,Bishop's Opening: Berlin Defense,-59,-78,-142,-324,-389,-198.4
1178,2015.05.31,bestupid,nwisrwin,1533,1102,Ruy Lopez: Nuernberg Variation,49,175,0,0,287,102.2
1179,2015.05.31,seydehashmi,Blue_Shadow,1800,1772,Canard Opening,-37,-87,-102,-109,-30,-73.0
1180,2015.05.31,spieleRRRrrr,haHAHAhaHA1,1822,2073,Nimzo-Larsen Attack: Indian Variation,163,168,-81,-178,130,40.4
1181,2015.05.31,pedromorel10,dasuboot,1905,1809,Modern Defense,-90,-84,-88,-45,60,-49.4
1182,2015.05.31,ECCACAC,MessyMan,1697,2152,Benoni Defense: Old Benoni,45,-31,-37,-53,-52,-25.6
1183,2015.05.31,elterribleteacher,Deadion,1708,1648,"Sicilian Defense: Paulsen Variation, Normal Variation",14,10,35,59,40,31.6
1184,2015.05.31,gleb,steinar,1373,1619,Sicilian Defense: McDonnell Attack,-11,-17,-8,-22,-23,-16.2
1185,2015.05.31,scandalgod,levtraru,2106,2182,Slav Defense #2,216,109,130,86,131,134.4
1186,2015.05.31,morochia,ksol,1111,1430,Scandinavian Defense,-58,49,36,-59,-50,-16.4
1187,2015.05.31,LimaMenit,gmgross,1574,1813,Mieses Opening,43,95,-20,-27,-19,14.4
1188,2015.05.31,NMgornys,BobNoto,1893,1892,Sicilian Defense: Old Sicilian,127,147,129,123,130,131.2
1189,2015.05.31,lwlandry,HernanCortes1512,1415,1423,King's Pawn Game: Leonardis Variation,-29,-80,-8,-77,-68,-52.4
1190,2015.05.31,ragobert,ligthcris,1181,1725,Nimzo-Larsen Attack: Modern Variation #3,-276,-603,-499,-652,-632,-532.4
1191,2015.05.31,DeathByBullet,Alerezi,1621,1685,Mieses Opening,-601,-1139,-731,-746,-1021,-847.6
1192,2015.05.31,satoshi,jfn,1848,1644,Queen's Gambit Refused: Baltic Defense,-8,-39,-226,-21,-12,-61.2
1193,2015.05.31,anelka123,aoa2,1433,1291,Ponziani Opening,36,239,5,-23,558,163.0
1194,2015.05.31,mamandus,Gilitrutt,1995,1884,Semi-Slav Defense: Accelerated Move Order,-84,-109,-87,34,1,-49.0
1195,2015.05.31,gurb,greenchicken,1603,1416,Hungarian Opening,135,-48,23,263,265,127.6
1196,2015.05.31,Keeplearning,hiddenchess,1724,1793,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",-12,-52,-194,-287,-345,-178.0
1197,2015.05.31,joko010,daccio,1559,1886,Sicilian Defense: Nimzowitsch Variation,-101,-37,-21,-21,33,-29.4
1198,2015.05.31,katehon,toumai,1564,1501,"French Defense: Advance Variation, Nimzowitsch System",-25,-312,-305,-345,-304,-258.2
1199,2015.05.31,chopin87,screamingsausage,1635,1639,Queen's Gambit Declined: Exchange Variation,63,189,188,205,174,163.8
1200,2015.05.31,sergey69,Szachenkov,1762,1979,Semi-Slav Defense: Chigorin Defense,42,-489,-505,-522,-480,-390.8
1201,2015.05.31,josjos,RealDuck,1646,1535,Caro-Kann Defense: Hillbilly Attack,-38,-86,249,314,344,156.6
1202,2015.05.31,starstryder,oa,1754,1843,Franco-Benoni Defense,20,13,-5,6,0,6.8
1203,2015.05.31,alienb,JasonVoorhees,2066,2116,Sicilian Defense: Smith-Morra Gambit #2,-167,-144,-195,-282,-331,-223.8
